-674934.0757073025 -953393.8459991829 -810874.8557576288 513577.7094965526 -672177.2555539648 -984642.8942122929 -263497.2025400979 -682629.6663410582 
-760651.0435743068 -272880.9589451642 711543.0898651893 -71953.22384628525 -947475.4263789231 961565.8701405688 124943.43626484717 378847.47082842095 
-894813.397677174 358756.92331854533 -445592.0303701202 271768.9755382715 -305493.88934691367 -777409.5107540748 289507.5356240112 -409681.56552904577 
155988.08061751653 -92668.42219509685 -828227.9930153835 541380.0328616374 764801.0164972513 92275.4126731921 537264.1486105167 47486.700595379225 
-765467.0065040308 -724933.9187870616 396566.3317121328 564053.0330038418 114587.60728592216 831104.9344663001 523512.90059516975 -954660.1584399858 
-72970.37704794377 -329076.0849413781 -76534.62729100545 494298.0324721972 -806201.5923980244 -68332.07830304943 526980.5843051444 -750078.6898779788 
978046.7310139393 562170.3114512977 254571.46778923995 -922280.1242216268 719373.4961868951 -649919.8485770891 581784.2435416603 -183340.24026173458 
-921073.7591234712 -893862.9997833192 776001.6351406006 -342735.1760211261 -105007.20959796105 -592725.0725740094 -925503.7310059981 -241270.8699343846 
-109302.00390055834 -978034.1080904105 544808.9340807246 127509.61713764444 -68783.99649642163 79490.5860759574 -860868.6963021335 166587.82387535786 
732440.2389853783 543277.836969546 456084.8799421622 426879.6090961199 -125095.15169419779 490150.57049678057 -51518.290940353065 940631.1980302951 
141023.27044165088 57572.390289895935 -513232.5380348943 984067.030288894 909105.0984460621 887105.0814403717 -748512.9157736938 350958.84611091483 
-178748.32002949924 -499371.22424838674 510965.80777604156 965260.354999668 -954857.4955047546 -825116.791548661 -743340.2956987158 -662141.2837605056 
359260.4936990021 587507.2160730804 772029.5422783133 334124.1632378355 899604.3886924381 716526.5850354971 418725.7971443024 -653677.7564441666 
-757781.3204728405 568833.6511829114 -878736.0739789163 989856.4357411095 637419.0372075071 221928.70022909692 90274.3414996313 -961492.6898997007 
111492.66185061377 931563.7959169659 908967.0059649486 690704.0602789065 144032.1024822907 30611.805713024223 -224728.185817344 -216366.8385532978 
-273749.79976550164 542266.9685668508 -706882.7822111339 -91452.59311056079 596343.5550445064 327219.3075433136 572905.6377051682 255446.9239058164 
126921.76764773554 -683473.2108344021 702914.2276913372 747358.5124779718 -66847.04931404092 -264367.6380550928 -591423.6749838751 -605393.4055161523 
-789961.2143646657 -142018.06342440483 -632890.9774645568 -324344.5501037339 541572.4111313608 -429078.7021638325 -536271.5246428638 -440168.3357209627 
-510282.1604210481 -421876.26473396714 70871.4091944287 -248437.73726958735 798945.8439818104 329274.9353639353 -180928.26134544238 732372.837766163 
-49035.62766452227 -977407.0731119115 -742990.2009972295 285521.56767239165 721477.389732098 214878.00269032712 -242921.5574056689 555414.9726283194 
426324.2977419477 -426502.57619544177 398446.062461948 -327335.9351135858 -234976.26104257698 972699.4689559503 -829236.5132226072 34164.20741625712 
-68383.87007858953 -798470.7053308131 -940382.5223940636 231505.13926762762 313619.12289364147 998266.4523077651 460955.88228463614 343208.7478446539 
79372.51542801224 -521987.2191723247 362413.70379505027 325020.5824272053 732115.1391195897 -358925.2850688745 -53162.049156286754 717313.6357507051 
-438092.11266092164 -388602.9865936766 -105616.2424928135 861807.7513123918 -241882.1776365738 147904.0572298253 472656.3963747162 -609048.7667091524 
637384.0699319474 -778361.9924179326 411912.97997893067 108395.11142539419 215683.95928704576 -703718.4219947245 90846.40805939422 -438544.03303115873 
144010.8052632138 307654.26885234076 138388.02769704117 419167.64050216484 261926.40870970278 -176898.44515449414 -307211.4789647135 350288.60727580474 
700443.8783486122 856320.5121069599 178669.30231754668 346114.1906167469 912761.9768259269 377263.4650271847 -944099.869860171 -721210.11727262 
-61452.59056916856 -107170.65424367483 -475479.17441958946 581633.6349702289 533068.9723609411 916615.8362869471 -836210.5460284852 839131.125540663 
728273.2131657188 455925.13759364444 282893.1495960909 -139732.58003591106 407153.51135196025 -898566.6152629466 22878.860564141185 616907.2750473334 
677668.9418513656 253562.68412393448 41124.125872500124 348956.0782370295 -411053.2606408155 947980.328923258 -275983.8715720014 102240.45872090245 
-985881.3115669858 -996947.9662748366 125474.41989138722 -100719.7770293284 -418951.64748243 867424.7035337419 197605.67358695203 990794.0277776828 
-890362.6913511644 70530.83746545715 108442.69722065725 -593641.8657384885 847227.0438688027 -613045.3301337475 958402.1791945624 -92479.31412063353 
841920.0770220356 764581.3606628117 228593.19968289998 -877291.7351413665 684170.8838443784 773838.8183978102 -4662.479141990887 777590.4071217943 
622127.3358473498 405534.4380389021 -736435.8855504526 -792157.9590422055 -922515.5610509755 246276.19442558708 223555.50361177442 68933.44181768317 
138980.9337761982 652325.7902975066 -205937.0605743709 -999349.2104615038 509896.68843945605 -315994.5654173797 -111392.83593256061 775862.5454342274 
-186501.6556026067 -19028.801943316474 -330489.7611395193 393020.9719794849 -877173.501515188 754129.3113650002 -584281.838359016 -537227.8102074859 
740600.0101169338 -168312.86002749566 -444757.4043391029 680923.2804630094 -315398.77037010354 880516.2512603505 89757.67917672824 28899.96958876436 
621732.3992909566 124276.2823474377 -713156.9302283631 -865502.9277785551 -868206.1237252972 608724.6626074873 175311.7185000258 -28878.059117965866 
223053.63364953082 812121.58083032 -217730.98109637015 259357.91042409837 -811499.2525127922 851604.3070016128 -766864.8145065946 835401.9699412854 
-466145.6657986924 974732.7576997404 375775.77657376695 -642577.0920451364 245851.77509064763 116749.41642577271 394166.49448841857 -802655.0119402063 
442404.2082517622 -945431.8914000137 -81764.62211648631 654916.7846364905 967577.7855051833 358191.53523838124 508617.10480895475 801958.4172990066 
800794.8242827703 -308284.21271165565 -890897.1227401623 80980.47820699727 -206168.29906093283 -655008.9748908889 -336585.640329484 -53029.08603585581 
184764.26028567622 -259202.94639969966 -594353.2703378163 -381921.6608929577 -920176.7834257009 -883119.6235904879 200653.19583872193 902990.4799409162 
-943790.8504084424 -638365.9018400132 -562655.2372757583 -73236.65526741045 -910659.6374981501 152383.44474603888 835887.3906973735 -75287.11845597555 
133069.94774392946 65125.764488387154 -27800.097540367162 -621284.7468083191 -205653.83977525635 -111293.54156121437 916683.9337201256 -542073.6396544755 
-886508.6210949409 -360533.78584079666 6541.767987729283 490145.97736763465 -493346.0191276433 822702.7079677735 240545.11973034148 502516.5137656594 
578827.975760144 537116.2640566297 472479.1370987748 -796194.0413196167 -235195.2245138093 635770.6656826045 -753506.0577951908 23162.88191485463 
919398.3355557148 -541470.6469188135 -343264.34514699725 -860670.0873471318 93508.27823207341 896266.9888453437 -463327.99569622334 -537606.8717422828 
-632409.5139168852 -976762.4519449469 -348677.49626201764 201363.90013964754 287257.53204283444 -58857.30911186163 202893.76242586807 996918.7050552764 
-635317.4654931515 674346.8221450602 -873852.9142479692 -662794.2520753616 -54503.33567300404 -893187.1489206649 809699.5771210624 763981.9065499716 
-198952.56045617256 -435712.68961053586 890962.1257043912 440735.4324809571 544912.6212060056 -578374.9040136132 -629721.5855874188 -211295.62382179557 
-724807.2312792048 791882.1631805554 248504.4995160466 -318324.3532436284 -895655.1458584435 -254589.8880094468 -581048.6038661911 -475143.6203980233 
-797133.6458629399 636140.5725561087 875329.6348160545 733727.0966640101 600175.5094713664 -947116.8808991876 -606413.3208040914 -284828.44811340224 
488982.41400264786 -925568.1452133066 -817933.7685702279 -25136.939118054695 209598.2330602347 971788.0641335552 -183927.40727317042 329243.0162279757 
573391.3597467206 -670725.527073778 276765.527837764 -383953.9265272878 -196742.44962860097 227210.58601597068 -302184.3841787715 691494.274345601 
-593878.6941391685 -884741.899723857 -841066.2700234844 971824.4306234494 524740.6614979724 940720.9794617442 -523166.1363271072 219722.62155724084 
-563000.40759064 -114027.67733473354 -300207.3446156195 193335.81983976136 585453.925093052 184721.27070604358 298781.7648978764 210606.59509962238 
-678665.5641461654 -674687.1414522731 -512226.30166359793 160309.7710729246 -378848.84812651505 422667.8172975136 -657653.8068291602 963960.4059081634 
-563474.0120760712 73296.58510309318 -245234.18247857597 694145.5470957998 439764.2482659982 408406.1675666454 86944.14490747359 -475983.4829614718 
825936.2903497259 411491.2245530733 341843.3390663727 -347913.3209636465 895227.02118666 -549848.8640606161 -490346.65684872225 754703.3326897277 
14267.129231794388 -848319.613355688 -674349.5833080355 385636.12057450716 620608.5108477189 89636.5279638744 -422015.5199408262 -894775.157295159 
170990.27381307865 -212579.46012930002 779403.9465335861 -488637.78643772873 -74937.26674412633 -682594.2324927561 -617160.4243311743 579113.1858337442 
205752.47659831005 -627787.335727636 -834807.6615739118 -336043.77682241495 -478502.9727692769 751545.365224699 -460786.56957439065 221345.96489716787 
-941006.9393734545 530920.521945466 475577.7572866392 -858481.3640491748 -815414.0748496174 339637.6397514611 -98497.82356796716 916153.1780234855 
-789465.9425115134 -862619.3446953008 185433.96045141015 -803865.7680030741 -590329.5956893212 -485087.32618314255 -279352.5185473176 194402.05798854795 
-283420.38419891044 -485331.0821822361 72359.44913375913 -445418.66591217555 -22791.028348671854 -502445.9442264153 245407.67763251928 601451.9698258052 
-247993.28556912066 71440.75901738415 -758007.0087907313 308702.08827355225 -118870.22605105652 821742.6553256053 -355403.7890594546 -575343.1813356597 
-998367.1017482214 -138711.78080740164 -161891.56802782172 -991453.376207192 -634472.7005507502 -119345.58578221605 261569.63138554594 450140.5970934995 
-555895.4717108462 723024.9545442695 -398001.10323019733 -53559.44865263277 -968664.5380374368 -72935.31881417299 708798.2199579496 -816664.0418398257 
-930592.5463449908 25848.545061801793 -912055.2986076411 -764019.6355228955 163998.250929215 -780212.6210675088 211577.78800476994 422054.92816958064 
403649.4377494259 263285.7323510384 -218832.26939056336 170618.7869497263 -1450.974690299714 -294099.8395517778 177603.18204818643 -843430.8077787949 
526910.3173094506 680818.1379240812 -483989.66048117867 454012.0519321002 -492297.29272834555 810185.3362494141 -103417.8540868751 -161143.78368497873 
331986.65113376966 197507.63175095036 533250.049876288 -156315.97384994826 988057.4875984413 238897.88889615168 498741.1124351523 679551.7907640173 
782924.091311066 -584648.873337561 -827986.8550071971 213687.80382438446 -560225.8981508381 -206195.73807731073 542651.3067907975 839078.0728547063 
-558428.6859783428 335233.79622649285 395736.36402112665 -23405.461584148346 -44246.35414855648 -238528.48974016984 -72171.90543373197 724001.6991954439 
378634.9195254224 229542.43420987553 614797.6811808622 91320.06518842373 -147023.4235701278 -207611.5629471225 915101.8008360935 -769755.5453977776 
-44915.500159036834 72363.48352402053 -994609.09929283 485863.20317159663 450713.3910137792 177667.79617146938 -36247.83600924839 -459528.5990636278 
670912.9334260239 -16853.353698675055 598346.9673821307 -213298.66213773133 -271940.0462779638 -687379.3313394885 -63057.281185017666 -137905.62876623904 
528148.9476995748 773733.1793694491 532855.568874616 -165657.49167339597 -587895.3790887371 439356.8417650012 -823606.4052047592 423662.47983045503 
282422.21106631076 -307596.7741060201 874812.2760377359 -332802.2976512044 -527343.0985482401 -738760.1298935518 -340795.70941364113 -472042.5712088115 
-164919.22647939727 -186681.68740846938 556034.8357476145 -110676.92348059756 -964950.4180093771 -460927.25920182455 -531245.3519583957 765601.6175122601 
657840.3767370954 -644613.6643039321 393511.10406550183 146335.80351961032 808114.9065090886 -729433.779076613 -735765.4601032648 587093.3886893259 
568894.6111290217 -267119.0283560909 741035.0918660269 -465076.35962336115 -8349.388879672391 548586.899125041 135568.19849325088 154390.52813138627 
-574458.577128541 -117177.35723762377 -707908.2614439565 -190975.32321997732 986263.538497543 -798559.1433789136 -956947.7247270639 996923.849152311 
250438.29047960602 -359579.49970797624 401945.8805641697 -251241.34898419422 -915375.4374887657 -381583.1536092629 937981.5705115169 331705.62454889156 
39330.59531798947 322782.270498886 -698661.9193008612 -983535.6397064783 342973.12658125046 210453.26680730795 825840.1621931654 713528.8567696414 
-856220.7840012346 647117.8142598344 743186.5515629447 728513.1567448569 -795498.3696008413 350396.85285855155 357130.4974815659 897297.6247122798 
-112021.83582929417 638531.7831167108 -709648.3072603476 834935.9697798642 -467960.0465362556 934702.8934813372 661723.478436834 -618554.7289573208 
-804835.2260506712 -190239.39723672648 -77657.02315003681 -808692.4185681592 264651.86287619383 -425027.0704062014 -653304.1996539121 430322.86926594144 
511603.6008228618 849466.11122809 610966.024370203 -81631.19168372895 948640.9632325864 -576949.7774026506 876717.4765966572 97984.10276469472 
522277.14561664267 -177898.6278574759 -49607.53160943312 -690565.4786567937 170732.0166407032 524025.5726844021 -501515.2733666421 -958649.2429961105 
-690566.4555344756 -387857.86976746283 -551955.499650222 -632144.374225579 894373.3717803287 -303024.5557653239 692802.8540970597 408054.91360853356 
-484710.38653709006 -696220.4907044487 -19733.20373846637 -549721.4824887244 945478.8116251084 595306.8193616807 316411.7867277863 312253.8327223137 
-559901.9860486663 -125043.80945385748 278914.7560401042 -707871.0909932202 297623.6128250479 702676.9545977588 780084.9462909999 660863.0329636375 
-39850.959086214774 672779.2200196576 164085.23195771733 -788251.9153383521 -348134.3919329451 770137.1137404137 -714257.5960784599 -454154.99036300706 
-511150.8619065144 965976.3160291116 -492513.8244722651 -463412.8099067379 604223.1941477216 236950.9392799621 -542865.2465774475 -689786.4377760475 
297897.72350693983 66287.16380457114 778019.1339656839 -340536.4724864281 177404.83529099124 65786.39534004964 36668.04153295548 450047.021888274 
757489.2468599393 -332018.5858981728 826572.2635091112 -174245.0535285176 -612156.9512773247 -629318.0989683318 -851082.6264887794 921590.4040310022 
-575242.3037048677 944089.3776458101 -845517.1074387077 -421005.2541762943 879795.8889077287 558149.1936132184 330245.7951207054 341367.00381145626 
-885374.6109132619 -297095.83007818786 800796.0347716382 922312.477168808 -940469.1915360735 -939156.2855982834 513652.3625659582 975378.2872569636 
209862.31420822605 -887628.0633722595 -635389.325698121 -599347.838513629 160241.69293243834 -511961.7888014556 -145156.13146049413 683388.2977854863 
234501.87151534553 -872204.089581881 -503745.1522472953 -308207.95548877004 -704359.0858127861 -142216.1334915359 -221571.8019261934 975881.2610425302 
981155.8353250802 362128.42566289194 562633.5744934122 -77419.54678546241 776269.831982286 481778.62492688745 -40497.73343880591 -512212.6054789027 
591687.0606486613 -866910.665914272 253770.93516215822 -144543.18888348667 -507003.4993633157 -427508.1110792138 368660.26672938536 -685396.5571242777 
196710.76881188038 205067.05592444097 585150.4718804639 -61153.422464064206 618309.3237515765 -34484.33281533304 -991343.0674369221 -434515.828116002 
-237374.14519078808 -502684.13037110446 -735551.4893201548 749401.6731107077 -855641.5097266823 -427522.124321208 778021.2874531695 285100.3345918041 
-230116.38919971162 -557346.4222505149 865891.6933178585 265048.8689845102 -758882.225028835 66226.41229359969 697452.2778813138 -965831.0589616486 
-427338.5256117035 109870.5328712766 865072.7056504402 -730518.7387668567 -215147.25137824484 -365195.03179307526 -300376.2758782249 -592575.2995309527 
439570.2522399132 -95933.0049446479 38132.789798765094 -988342.2784358787 -97681.47489389835 73708.46561410138 459403.81987515395 -422681.7976559318 
-767738.476042284 146555.40165734035 359930.0783749933 485660.77892868384 970318.5689232093 -421453.55021682754 372699.1222831283 743215.676569287 
-299660.0888344636 362488.9018507628 10531.529377171071 137932.6202245187 409320.784418517 944983.546184422 454520.938828049 495063.8237606832 
534760.4592958388 -25538.51951331948 -981047.4011186656 -858482.0369919683 250824.5080712936 -57232.2075552278 -27963.176925801556 940929.5006905408 
412994.55446636607 211800.210643332 -984275.3147145163 -103418.46338852821 -640364.5288150364 -884026.1311353293 -954048.6311683306 -837131.7286050695 
-814554.5726585328 -280440.2438522242 968687.8474036355 422648.7854851757 947775.1612438823 556300.8452391489 -257417.3561610831 -837720.0981456276 
98047.55800036434 -30278.729333819356 884482.089719737 -357603.6891059524 -253408.23086851172 -948428.4508898115 -912132.2147097286 969672.0325691979 
903351.5570167264 -719010.2701645565 -361978.8303658627 688566.5848651747 496240.6113942538 27808.512681149645 282204.5801458608 953712.4654000159 
-752738.0242416668 140539.0464018453 373934.58099187305 -98240.34041202045 830695.8794838195 -274051.0635408715 616738.7716954206 -227836.6163023275 
-177312.23728825874 891240.9912946171 -265871.18280319346 -325070.6999816013 -571232.3661299228 -277379.6401962425 -209069.70834283833 604561.7039210012 
770853.3319786685 -359915.44726280007 -37104.70003829652 783968.0812416589 395390.33429219015 828675.2265166347 992648.0408018243 892672.1009899697 
173574.13879057975 402901.2327514938 479607.0863268401 -122855.13462514523 -288622.18482318067 655788.5507550582 -464559.35811705596 578290.0397040038 
-436484.6358457926 685186.397131637 943887.7779253819 -474788.25039311533 242888.80304378853 -605944.0761875408 165412.31174550904 -783929.2627664669 
-256405.60090726067 -333959.91075112263 107422.57219174807 207845.5559169331 -539643.4040300729 -875248.1476493226 977952.9054233567 -268281.07336509065 
-231133.86624785129 382324.52441273467 542317.0279696225 -658763.0927877089 -873530.0282434644 -128358.1784781547 -670737.3592677261 -51754.763603526284 
-1696.6753565112595 -773393.6081619073 -131063.69129919377 357455.87107172306 947539.9784037273 175944.36110340874 -874880.6526182824 843080.2226001816 
330298.82860560855 879796.8161027969 371898.31782021606 680930.1508599154 374655.3322518987 787556.8090182848 696649.8753886784 284530.93054842483 
-628279.6877488317 206575.45559153846 947712.2837229562 17512.976482966915 -696485.7374153913 -511531.5845239685 874666.8143859187 502116.51518992684 
-606709.6668787461 190740.79438682296 7998.888729884988 -176690.71451387892 25212.858899605228 458348.2034861124 -825095.9270210068 -814059.2872105094 
777008.792995879 311918.2143269612 738268.0304411694 943209.473818138 -530150.2453339952 -909804.9422657437 -719383.7253512037 294807.1823170141 
872778.3766849036 -500303.8977249683 47783.15434417443 724726.3441766188 889244.0384690766 -657724.1780463981 364655.14548809733 934456.7811775755 
-330467.7620133922 649877.2473816534 -655960.1618193043 393788.1577764037 228242.9110523751 730010.1942226756 -446533.5240232226 -439758.6208116225 
94745.33225277811 -231072.7340837007 -972526.4139602663 355346.97998684156 -757032.015380769 -793101.6605363861 -903560.721632814 111480.47338617384 
577080.2707694331 -140989.06243792246 -942261.7932674326 626857.6430774778 -261202.04533157952 132931.97861043387 52604.57560293726 -765725.1031035717 
591371.3246846693 68814.7625483342 524456.4069114525 55413.143742667045 241359.3739574675 -850282.3489917499 -679868.0929043489 75077.01711771148 
-560825.8058469044 -1473.5435154425213 769754.8599055447 -598389.7402472959 -358438.8613973275 537060.6026479853 40739.55937940534 728050.2468724521 
-164126.236699349 -149656.76580166898 -404895.23058016936 859792.4804454469 -623784.1284544142 -97956.38026934862 -390536.45725134725 204982.94593426236 
778494.7236139274 671808.6089386123 79460.32167161978 634588.0577380985 -772139.5652912448 674581.0507470928 386842.20704612625 386403.8602054785 
865730.6252211942 -936107.6023807821 84315.63430310786 841442.8046357718 -131899.26397149265 219201.11134496098 524853.9014564732 -274197.1441958966 
654103.2064329775 451334.37712437357 -768695.2864768987 -287608.24442397116 789703.4259533342 -625281.6851001284 612053.8700451683 -207125.10404034343 
264832.74465217907 968147.6502581385 60397.730975308456 317874.11284397333 -578104.5729768539 -34094.92009978625 -411916.86462017405 941126.0951999896 
-98901.43920091691 -547414.9152280163 383784.7974453911 -203361.67803836975 -410462.46387931705 -306559.88615678926 -818960.7692631658 329025.00485599716 
350062.2364409296 821581.9726858935 -362813.56861659384 772330.346050832 -969316.7960690861 11483.17904869467 -69223.10510390077 93452.89489133516 
738733.1642270561 -68835.78190747672 -634895.7516979496 -243510.952837819 395051.59009725065 703421.4237746538 781534.3015960625 295778.14373092656 
763775.8607225555 -893671.343995319 243271.46874392917 36052.614914635196 -28134.938446573913 -497588.5345687929 -206683.4646067859 93071.50623897254 
-33183.44385014789 -224396.02832261845 -196154.22834738472 338494.5339261994 630802.2469507952 887651.5528313331 936259.3972322375 512146.4139078518 
238882.2694937114 587700.3619834448 998059.2986412891 243504.45954932435 786694.0410203848 -602762.5403474568 61404.04127147212 283249.1289976011 
299761.463427522 579385.0238076223 -956390.0163043131 459483.82353024255 92546.44208377507 -47321.35374250985 663498.4258841672 672969.9113394946 
-560607.5221939381 655836.1893325038 -770556.7077634139 704151.0978603715 -739173.26106324 -543707.0226632283 819040.4575646394 -234143.53393005754 
896408.3218458542 287346.5335843768 -984989.5784478897 162119.46251227055 697196.604878579 896012.4462577205 -839454.5758414789 495849.6613526817 
-764609.2013950412 942151.7748090324 799695.4456852302 836991.9777139376 -699406.8370875355 -429861.74374771304 93925.07886043121 75327.6153182066 
927496.7557383776 50189.61703488184 -815491.4758482219 -145950.93714299367 -810110.5796596836 -851729.917689237 675147.1664029583 940915.728844886 
-476044.40165420604 531543.44588239 697082.2036046924 -46828.78098450939 -427147.4630415016 -13166.985084853251 -329167.0752454441 -430193.86016127176 
882039.7231626315 -422294.3000685276 765185.4114228487 92927.41270686686 -706613.1294686972 747401.0431885291 575792.9580346835 -279567.90665913967 
229513.20404790132 -144267.12321082235 524475.5729687461 -301221.84004241496 854607.0593893051 58876.866242552176 598455.2643255347 -28459.255119904527 
-897344.9540758695 -760461.1229085785 285305.7255341937 -454281.32169287873 846308.9200033683 -37082.181343936594 424918.2135390497 -843600.6674601715 
-633318.7788309442 628545.7492660778 -973162.9496716016 421348.71543086297 -917197.1030134584 -511921.2515974885 912641.9879872664 690470.5373528174 
692940.6333263488 798831.8916490199 466448.9894956767 -209580.74907122448 540493.3565910365 -367381.2052486078 -394735.03607726144 489403.32441772753 
693382.3845047476 946150.5530434868 -526899.2983274835 737605.1327810173 805158.5470890424 148139.3337159732 624793.3695007337 626354.7415559557 
-866507.2764134798 -273016.71892370644 -801587.5430631209 222340.27324289712 -318775.201637493 -457044.530269239 799011.0010201219 -466496.9679877353 
-4175.878766146721 481090.6150204309 -612105.307492431 961139.2612063563 -182005.89322557347 -425464.7802107987 714391.0844801485 -717383.7903678293 
-599701.0921765773 338639.23555842927 -446614.2304649127 -737667.4803789058 -791114.3687997315 393100.5140320214 -245936.01341986202 850203.9290399307 
-779750.5657972164 -306030.5221643094 -339367.5769219055 -256614.75535592088 729221.4211600365 -756736.7434672771 -731199.9906684896 -834334.376040839 
-566714.9239607053 347121.9402699063 181343.36543876957 834538.6968378136 786146.5749048612 -310375.18368828704 455988.5141431978 154618.0637920443 
-894635.4083985437 -160141.93118865765 324169.97647414287 88161.75133963395 947400.9349833827 -4773.454558452126 841656.7907477103 -997402.2563181804 
-310584.4616137345 26878.386691902648 385175.34601863846 545262.8627714897 -764946.2345523464 -582592.0475239591 -733223.3368413608 -530540.7082169999 
809899.8218448078 -543924.2994840487 6649.51213574619 989250.31919721 323837.6906635994 420970.03275949997 867500.6539325798 999324.3467682574 
-726067.2022814678 413407.54894144414 -561110.497708949 -670200.0246852966 322359.5056733759 940313.9761161583 -119506.56690757349 -781488.6957684082 
835454.8646706915 442645.75444856426 659312.1184845492 498422.51911987853 119963.40786424582 -699740.596920078 -362354.7615068074 887412.846281179 
-254422.5748661362 -541533.7733921863 -94735.30175680271 668047.0620435744 373174.36775316414 -969243.3633526574 935133.3118057637 656435.7117290231 
409368.3032216439 -886367.5804290759 836760.0797571887 181230.83457818278 -286256.9482819197 -117618.69723298377 761531.7940160099 -856135.5850573669 
-903517.910391561 -618309.9599051068 -542743.7398348353 -790605.9766273532 -627163.1912169436 -733990.1373894799 837384.3641155537 571920.9951297115 
-282724.72367277835 -878567.5608502448 52296.359988595825 13101.802206660272 -906229.2200037012 -788381.2470400133 -205595.80402962444 -489746.27320632694 
-300460.9579313797 -124506.79677761637 762482.7015512213 232830.027555916 -260166.29878884065 -766778.3203385719 554773.2167287145 523553.4919687994 
243901.34658647608 -282008.511548685 40659.76457206346 -890357.6544331466 -903225.6363289049 498863.461837929 -955980.9880561054 193720.53477056092 
936347.7024729266 915559.0920148694 -993815.3810864998 -123633.02205364918 -582107.9724327221 -816079.2506851098 820567.3006836411 -828276.2354060009 
388176.3979482658 -392357.27238359815 -571316.3846020987 -233561.29699032137 385134.01377088064 362245.4663882472 514345.3701644477 98515.08872428467 
255657.71145083872 -23730.783728973358 880755.0309464077 -171208.8045326681 -914517.0627997546 286565.9540785609 -986224.5702289137 347167.5007662941 
-964580.339679848 -510876.51115544606 -914703.4371859308 -354328.0980981047 689173.8063680562 -654214.3734490916 -352300.99715250416 -621853.84215377 
-599175.0696671566 788462.3761245701 -140313.15662204544 755933.0268602038 -829122.5403334013 30785.867873900803 -489064.5519219306 291235.3993960286 
-143739.86974665057 390626.40657410165 -628267.2812320883 -671967.5606972206 -925550.5739905245 -864996.1572864467 -200509.6522477545 -670666.2979099904 
899863.4376492889 -275115.85381868447 -919896.9008886784 764397.183488118 295690.3958683305 -414095.66242469137 -561760.4847758331 -809756.2852214104 
-655261.6559221233 -408218.0809664668 -11027.871734876651 90142.41342752613 -778330.9520786357 -291847.78391121014 313230.53657932184 533512.6871677681 
112378.02801803616 -462906.7817750146 -546626.7559189943 -713330.0708975096 -683340.6598764446 -319985.3618319981 702997.5393385165 -483697.67537122255 
-868011.7902378275 836440.7703679341 227992.32249539508 446619.49189311825 691610.022904224 -175548.33267651615 204159.19234385644 767410.7800558906 
-269214.837029723 760111.8290554604 735936.9553069328 -791473.8503563481 -19323.786433479865 -293625.2276589242 -758412.4853128656 -110673.54559692414 
125722.36452217144 -840428.447306631 638937.8574597747 -451601.102607587 218703.30770925037 -884170.9896124337 828682.186055941 420497.51131203515 
358264.08713791287 -220137.28542690596 520633.5256639682 -383119.39471968426 -779052.1063094576 -120703.24513446935 -722165.7574043974 73557.15471651382 
573755.2621443095 267288.40175370616 881491.4598729559 416835.12539356574 -192120.56814103166 -928786.8968927673 151657.29571359046 837323.2063365676 
760480.3716652286 702487.6662583987 583724.2400780332 -172174.56323828653 -332093.93764596153 -247058.31029223255 -678683.7071586556 593447.9430123852 
986927.1602857728 -143277.4577112574 -539095.9753026972 597395.9125879158 -442919.41464901145 -299737.95349656744 -354485.36712313164 510807.1598376944 
