-447728.5452974256 -683846.7115440723 -720605.1145431723 464130.3704275682 589644.0682869856 
-999541.9973231421 -891846.1178812323 -957528.9633715989 61584.00462369621 -47449.352814889164 
-778912.0906226628 -705579.8263656588 781333.5115964371 -552775.6758514857 -590331.9061494549 
45404.82671379985 691758.0315132348 -504320.8491092932 -651486.2902698368 427160.94564883877 
-78011.2256216039 -406307.16731959174 -493502.75099768705 -734491.5335848569 762756.2760223146 
22584.301703732344 -175926.03776168742 799684.033964643 67122.04825575068 -965787.875016831 
465968.9194879602 539694.9036451697 624721.5911952956 321203.6499692269 -607907.6353931732 
-970306.6895202688 229129.8513511736 -769981.8083070673 -843937.6772386298 290399.6882159794 
33426.38104446523 -189540.8481022052 -649621.9529287639 814561.1711164131 -240055.25789995375 
-294789.15694009373 444415.30007231305 660162.9497953779 -229363.4368783217 -414928.0899543873 
-334340.88551439194 754934.687384282 -408049.87204137305 91390.70753227966 132525.28427698766 
-641881.5845898886 324181.111390125 701066.792797398 740220.7557125022 -515678.4672363299 
-210411.85935459938 -304723.4769976232 -585535.6427953683 223150.63254205883 -562017.3951325503 
-622428.1260451836 -781535.9134362285 781669.0524728971 769945.4469001747 345348.5531464969 
-74072.49084072001 242345.55766960396 -503620.32020673977 -176565.6601536842 -399888.12327912403 
975428.5666095538 -891451.250579816 -669916.5816375803 660534.1296173867 -648058.0024391473 
991766.0499190639 773606.2078747579 -195415.9952854506 403883.1798871597 841439.079604978 
-638465.9802348291 62301.80312462943 505407.271514816 149248.85219110153 806275.170517572 
565637.9411161055 -513895.20505132637 194908.5025022237 -450232.57063239045 -495437.10571688606 
516646.527021409 607614.8167765017 -506508.63316172524 231010.80217606877 -656167.7980789533 
715771.6923627192 -969968.9661589217 680811.6562132081 -472845.7198423144 -215685.96570650605 
998827.8774238618 538905.711802695 -361862.71127452 769914.4700802418 -658202.3432326531 
-417721.7389742725 -772169.5323805169 -425746.22189836204 606023.7158171218 -109007.54980513523 
-534830.3016370328 -883267.8084037284 -296033.2756072914 386249.0264867956 -331579.479167204 
-682648.3816282607 -261723.7956408118 815234.3556298546 -114728.40296014026 417279.46214053687 
143059.04748665774 -479797.34602379834 -263703.53264238604 639653.01289903 865939.2158690142 
-318248.93506074557 916112.266456705 -280244.5136818306 -614210.5314063921 202393.79276417335 
532359.052829745 245127.9257105519 905108.7949062374 -164189.3567250477 904208.5978014204 
449279.4299684372 -550610.580808267 967082.3806452113 -468967.6712348736 -748156.520773862 
-163508.53865846223 324027.2868690798 -490162.2126409484 777424.1747155404 -81295.45752383361 
-906695.6110901501 -107669.43089496333 -82189.39774182846 589901.5522265066 -401302.25826267083 
685646.0096235105 788481.6182071038 452002.9307116987 -472579.38978538744 504292.555678149 
-738182.6343161801 -754795.0206009944 143076.18540528836 696287.4724891474 570583.7174910312 
569466.9947513386 207385.93501005927 -521052.1334202045 -898618.4389924947 859008.2722662855 
907386.6296940241 536572.6970130859 386849.1069861015 579863.7603229124 247425.2837131638 
-579334.5017708051 -719616.7368110172 90766.86463905149 535605.5087557544 -812313.0556680191 
679683.1013062187 -267994.5736847285 -423196.4625157922 195367.657752509 894127.2627350339 
958865.4057476907 961551.7294080693 -644985.1614069291 -600495.2024386063 -197728.4021302677 
-232229.4074431914 801746.7260195827 440548.87232525926 -870135.3281166488 -498001.74491147575 
405734.8173965919 -261005.57666733628 -285416.60118203494 14907.12476963643 -287465.2961794379 
-186945.08320033073 188134.02024618722 541333.6048196447 371823.8886544553 -172819.43397672346 
856519.746240152 -676309.950650064 314247.5933361205 -801892.6688829558 229496.0284525375 
163086.3136478644 970423.8919521528 -435034.2617986554 313804.8407165718 -34483.35350578895 
574845.4675061975 408170.55578343035 405202.882513301 765613.2666170872 -185451.69127574784 
963154.5557371324 620789.9223106261 55948.023541427916 -564820.7821265401 156539.25156628294 
-672645.58676068 215654.69118217612 -864046.6122248169 795642.4424810656 -420261.2719008636 
540060.5033822742 -804035.049831759 -849513.2695287818 82054.34018130647 -321955.5665792257 
-574676.5436463157 109597.02008450055 916235.8297207805 568696.1328807839 984832.8681934557 
